year,state,percent_votes_rep,percent_votes_dem,winner
1992,UTAH,0.4336463270062554,0.2465450175941333,rep
1996,UTAH,0.54371278895601,0.3329677643251721,rep
2000,UTAH,0.6683014295092857,0.2634472218113691,rep
2004,UTAH,0.7153594785330293,0.2599564150870189,rep
2008,UTAH,0.6258386971450172,0.3440574566607516,rep
2012,UTAH,0.727905331026891,0.2474966582796037,rep
2016,UTAH,0.4554081658810042,0.2746126859226901,rep
2020,UTAH,0.5812983902991959,0.3764604858330606,rep
