year,state,percent_votes_rep,percent_votes_dem,winner
1992,KANSAS,0.388815245982669,0.3373849413602757,rep
1996,KANSAS,0.542907009215303,0.3608479940426324,rep
2000,KANSAS,0.580416632469577,0.3723839226424526,rep
2004,KANSAS,0.620039806155473,0.3662309430556444,rep
2008,KANSAS,0.5661225434349189,0.4165196719401361,rep
2012,KANSAS,0.5971132036921613,0.3799457055391902,rep
2016,KANSAS,0.5665458180583958,0.3605237073223449,rep
2020,KANSAS,0.5621251283426474,0.4155955353883216,rep
