year,state,percent_votes_rep,percent_votes_dem,winner
1992,VERMONT,0.3041825882547868,0.4611375176475055,dem
1996,VERMONT,0.310900796675553,0.5335443356329489,dem
2000,VERMONT,0.4069716079753184,0.5063470921619528,dem
2004,VERMONT,0.3880131536395044,0.5893746257712714,dem
2008,VERMONT,0.3044922872454975,0.6745568319560924,dem
2012,VERMONT,0.3097263523672692,0.665705503023823,dem
2016,VERMONT,0.2975938240130809,0.5572274212321393,dem
2020,VERMONT,0.3038105712622113,0.6545578055250049,dem
