year,state,percent_votes_rep,percent_votes_dem,winner
1992,INDIANA,0.429067801277695,0.3679390564346401,rep
1996,INDIANA,0.4714238015651173,0.4155713764574926,rep
2000,INDIANA,0.566468816015263,0.4101210293083897,rep
2004,INDIANA,0.5994476503665718,0.3926297466533657,rep
2008,INDIANA,0.4891390717884854,0.4994591163968428,dem
2012,INDIANA,0.5412553238022445,0.4392730290405839,rep
2016,INDIANA,0.5694003344841128,0.3777483968675204,rep
2020,INDIANA,0.5702115776570512,0.4096167705971215,rep
