year,state,percent_votes_rep,percent_votes_dem,winner
1992,ARIZONA,0.3847314178113283,0.3652045259671481,rep
1996,ARIZONA,0.4429441649666585,0.4651706594607681,dem
2000,ARIZONA,0.5102113816043696,0.4473458501738885,rep
2004,ARIZONA,0.5486943408601376,0.4439683292879555,rep
2008,ARIZONA,0.5363524782262724,0.4511525087476428,rep
2012,ARIZONA,0.536545331659747,0.4458976694179938,rep
2016,ARIZONA,0.4867161647232105,0.4512602184469321,rep
2020,ARIZONA,0.4905598103046474,0.4936469061436661,dem
